data_pedido,data_envio,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,desconto,lucro
2017-04-14,2017-04-19,Entrega padrão,Maria Luiza da Costa,B2C,Ponta Grossa,Paraná,Sul,Jardinagem e paisagismo,vasos,36.53,1,0.2,2.74
2017-12-06,2017-12-10,Econômica,Yago Teixeira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,790.16,5,0.2,266.68
2017-12-06,2017-12-10,Econômica,Yago Teixeira,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,559.8,3,0.1,43.54
2017-12-06,2017-12-10,Econômica,Yago Teixeira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,77.11,2,0.0,37.78
2018-02-02,2018-02-08,Entrega padrão,Julia Teixeira,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,358.77,4,0.0,165.03
2019-07-09,2019-07-13,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Materiais de construção,iluminação,285.33,4,0.0,19.97
2019-07-09,2019-07-13,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Automotivo,ferramentas automotivas,482.46,5,0.0,197.81
2019-07-09,2019-07-13,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Materiais de construção,iluminação,135.93,2,0.0,31.26
2019-07-09,2019-07-13,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,98.29,7,0.0,29.49
2019-07-09,2019-07-13,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,594.83,5,0.0,154.66
2017-12-12,2017-12-18,Entrega padrão,Stephany Fogaça,B2B,São Caetano do Sul,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,375.8,4,0.2,131.53
2018-11-16,2018-11-16,24 horas,Kaique Aragão,B2B,Anápolis,Goiás,Centro-Oeste,Materiais de construção,materiais de revestimento,2142.08,4,0.4,-678.33
2018-05-10,2018-05-13,Econômica,Maria Luiza da Costa,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,94.72,7,0.0,31.26
2019-03-11,2019-03-15,Entrega padrão,João Miguel da Rocha,B2C,Belém,Pará,Norte,Materiais de construção,materiais de revestimento,3173.59,4,0.3,-589.38
2018-12-18,2018-12-22,Entrega padrão,Daniela Monteiro,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,pesticidas,176.26,10,0.2,61.69
2018-12-18,2018-12-22,Entrega padrão,Daniela Monteiro,B2B,Teresina,Piauí,Nordeste,Automotivo,ferramentas automotivas,563.04,3,0.2,-21.11
2019-04-07,2019-04-13,Entrega padrão,Gabriela Cunha,B2B,Cascavel,Paraná,Sul,Jardinagem e paisagismo,pesticidas,361.49,3,0.0,169.9
2019-05-10,2019-05-12,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,502.93,5,0.2,157.16
2019-05-10,2019-05-12,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,354.55,3,0.0,88.64
2019-05-10,2019-05-12,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,materiais de revestimento,975.29,1,0.0,214.56
2019-05-10,2019-05-12,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,227.66,4,0.0,9.11
2019-05-10,2019-05-12,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,679.93,2,0.0,299.17
2019-10-13,2019-10-17,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,153.0,3,0.0,16.83
2019-10-13,2019-10-17,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,mudas,60.86,5,0.0,29.82
2019-10-13,2019-10-17,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Materiais de construção,iluminação,137.63,2,0.0,59.18
2019-10-13,2019-10-17,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Materiais de construção,encanamentos,7326.66,5,0.0,439.6
2018-08-29,2018-08-31,Envio rápido,Carolina Martins,B2B,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,62.67,8,0.7,-41.78
2017-10-03,2017-10-08,Entrega padrão,Theo Castro,B2C,Nova Friburgo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,37.21,2,0.2,3.26
2019-11-24,2019-11-26,Envio rápido,Benício Cardoso,B2C,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,14.82,2,0.0,0.59
2019-11-13,2019-11-17,Entrega padrão,Cauê Teixeira,B2B,Hortolândia,São Paulo,Sudeste,Automotivo,ferramentas automotivas,212.0,6,0.2,-37.1
2016-03-31,2016-04-06,Entrega padrão,Clarice da Conceição,B2C,Maricá,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,439.62,2,0.0,21.98
2019-11-09,2019-11-14,Entrega padrão,Yasmin Teixeira,B2B,Feira de Santana,Bahia,Nordeste,Materiais de construção,iluminação,932.28,10,0.0,382.23
2016-09-15,2016-09-19,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,20.56,4,0.2,-4.63
2016-09-15,2016-09-19,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,23.28,2,0.2,7.28
2016-09-15,2016-09-19,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Materiais de construção,iluminação,33.86,5,0.6,-22.86
2016-09-15,2016-09-19,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,29.08,2,0.8,-46.52
2017-12-11,2017-12-17,Entrega padrão,Pietro da Rosa,B2C,Cuiabá,Mato Grosso,Centro-Oeste,Automotivo,ferramentas automotivas,86.66,2,0.2,15.17
2016-05-29,2016-06-02,Entrega padrão,Breno da Conceição,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,465.66,4,0.2,174.62
2019-03-15,2019-03-18,Econômica,Arthur Monteiro,B2B,Manaus,Amazonas,Norte,Automotivo,pneus,168.69,2,0.2,16.87
2018-12-09,2018-12-13,Econômica,Daniel Jesus,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,pesticidas,35.99,3,0.2,11.7
2019-05-07,2019-05-11,Entrega padrão,Beatriz Peixoto,B2C,Campos dos Goytacazes,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,287.01,4,0.2,93.28
2018-03-07,2018-03-11,Entrega padrão,Daniel Jesus,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,1468.6,2,0.4,-244.77
2018-03-07,2018-03-11,Entrega padrão,Daniel Jesus,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,6.95,1,0.7,-5.09
2018-03-07,2018-03-11,Entrega padrão,Daniel Jesus,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,232.01,3,0.4,-42.54
2016-04-29,2016-05-01,Envio rápido,Vitor Gabriel Vieira,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,5711.86,5,0.2,428.39
2018-04-19,2018-04-24,Entrega padrão,Pedro Henrique Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,ferramentas,1170.86,4,0.3,-317.81
2018-04-19,2018-04-24,Entrega padrão,Pedro Henrique Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,5286.78,3,0.2,264.34
2018-04-19,2018-04-24,Entrega padrão,Pedro Henrique Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,iluminação,434.79,5,0.6,-228.27
2018-05-23,2018-05-30,Entrega padrão,Pietro Barros,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,pneus,756.11,2,0.2,75.61
2019-05-29,2019-06-03,Econômica,Ana Lívia Moreira,B2B,Manaus,Amazonas,Norte,Materiais de construção,ferramentas,363.35,3,0.3,-98.62
2019-05-29,2019-06-03,Econômica,Ana Lívia Moreira,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,12.12,3,0.8,-21.21
2016-08-26,2016-08-30,Entrega padrão,Mirella das Neves,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,87.31,3,0.8,-135.33
2016-08-26,2016-08-30,Entrega padrão,Mirella das Neves,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,42.11,3,0.8,-67.37
2016-08-31,2016-09-05,Entrega padrão,Maria Luiza Gomes,B2C,Americana,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,86.02,5,0.0,40.43
2016-08-31,2016-09-05,Entrega padrão,Maria Luiza Gomes,B2C,Americana,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,326.2,3,0.0,32.62
2017-05-11,2017-05-16,Entrega padrão,Milena Vieira,B2C,Nova Iguaçu,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,158.74,4,0.2,-9.92
2017-04-10,2017-04-15,Entrega padrão,Joaquim Barros,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,61.0,3,0.0,10.37
2018-09-20,2018-09-24,Entrega padrão,Juliana Souza,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,30.36,2,0.2,10.62
2017-10-23,2017-10-27,Econômica,Igor Castro,B2C,Chapecó,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,33.84,1,0.2,3.38
2019-10-28,2019-11-02,Entrega padrão,Thiago Dias,B2B,Diadema,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,152.27,1,0.2,55.2
2017-10-31,2017-10-31,24 horas,Mirla Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,3521.72,4,0.0,915.65
2019-12-19,2019-12-25,Entrega padrão,João Caldeira,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,19.58,2,0.0,5.68
2018-03-13,2018-03-17,Entrega padrão,Ana Julia Araújo,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,67.93,2,0.0,30.57
2016-07-22,2016-07-28,Entrega padrão,Benício Gonçalves,B2C,Santos,São Paulo,Sudeste,Automotivo,pneus,122.33,2,0.0,34.25
2018-05-25,2018-05-29,Entrega padrão,Alexia Fogaça,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,56.63,3,0.2,11.33
2019-02-12,2019-02-16,Entrega padrão,Cauê Teixeira,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,70.38,2,0.0,33.78
2018-09-21,2018-09-25,Entrega padrão,Bernardo das Neves,B2C,Crato,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,284.58,5,0.0,139.44
2019-09-25,2019-09-25,24 horas,Sofia Mendes,B2C,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,679.32,10,0.0,244.56
2019-03-28,2019-04-01,Entrega padrão,Leandro Moreira,B2B,Montes Claros,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,155.31,2,0.0,71.44
2019-03-28,2019-04-01,Entrega padrão,Leandro Moreira,B2B,Montes Claros,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,377.26,2,0.0,181.09
2019-03-28,2019-04-01,Entrega padrão,Leandro Moreira,B2B,Montes Claros,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,40.6,3,0.0,20.3
2018-02-03,2018-02-05,Econômica,Calebe Ribeiro,B2C,Teresina,Piauí,Nordeste,Automotivo,equipamentos de limpeza,29749.83,5,0.0,9519.95
2018-02-03,2018-02-05,Econômica,Calebe Ribeiro,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,123.76,8,0.0,61.88
2018-02-03,2018-02-05,Econômica,Calebe Ribeiro,B2C,Teresina,Piauí,Nordeste,Materiais de construção,iluminação,63.55,7,0.0,24.15
2019-07-08,2019-07-12,Entrega padrão,Maria Luiza Gomes,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mudas,20.2,3,0.0,0.4
2017-10-24,2017-10-29,Entrega padrão,Davi Luiz da Paz,B2C,Bragança,Pará,Norte,Jardinagem e paisagismo,pesticidas,206.5,8,0.2,69.69
2017-10-24,2017-10-29,Entrega padrão,Davi Luiz da Paz,B2C,Bragança,Pará,Norte,Automotivo,peças de reposição,1631.92,3,0.2,550.77
2017-10-24,2017-10-29,Entrega padrão,Davi Luiz da Paz,B2C,Bragança,Pará,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,20.67,1,0.8,-35.14
2016-03-06,2016-03-09,Econômica,Ana Julia Melo,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,202.37,3,0.0,52.62
2016-03-06,2016-03-09,Econômica,Ana Julia Melo,B2C,Macaé,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,1631.9,3,0.0,603.8
2016-03-06,2016-03-09,Econômica,Ana Julia Melo,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,63.31,2,0.0,18.36
2016-03-06,2016-03-09,Econômica,Ana Julia Melo,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,168.75,6,0.2,56.95
2016-03-06,2016-03-09,Econômica,Ana Julia Melo,B2C,Macaé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,332.59,2,0.0,156.32
2017-03-02,2017-03-04,Econômica,Camila Souza,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,pneus,54.35,2,0.2,4.08
2017-03-02,2017-03-04,Econômica,Camila Souza,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,628.16,3,0.2,-70.67
2016-02-21,2016-02-25,Entrega padrão,Benício da Cunha,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,44.06,2,0.0,21.15
2018-05-03,2018-05-07,Entrega padrão,Pedro Miguel Melo,B2C,Linhares,Espírito Santo,Sudeste,Materiais de construção,ferramentas,1246.93,4,0.3,-374.08
2018-03-09,2018-03-13,Entrega padrão,Amanda Castro,B2B,Belém,Pará,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,30.11,9,0.8,-48.18
2018-03-09,2018-03-13,Entrega padrão,Amanda Castro,B2B,Belém,Pará,Norte,Automotivo,ferramentas automotivas,95.06,5,0.2,28.52
2018-03-09,2018-03-13,Entrega padrão,Amanda Castro,B2B,Belém,Pará,Norte,Jardinagem e paisagismo,fertilizantes,497.6,3,0.2,167.94
2017-12-12,2017-12-15,Envio rápido,Marina da Luz,B2C,Guarulhos,São Paulo,Sudeste,Automotivo,ferramentas automotivas,595.78,11,0.0,208.52
2017-12-12,2017-12-15,Envio rápido,Marina da Luz,B2C,Guarulhos,São Paulo,Sudeste,Automotivo,pneus,428.37,1,0.0,107.09
2017-12-12,2017-12-15,Envio rápido,Marina da Luz,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,78.2,2,0.0,35.19
2018-12-23,2018-12-27,Entrega padrão,Lucas Azevedo,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,86.99,2,0.2,30.44
2018-02-03,2018-02-09,Entrega padrão,Ian da Mata,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,iluminação,250.87,2,0.6,-263.41
2019-06-06,2019-06-10,Entrega padrão,Ian da Mata,B2B,Juazeiro,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,70.5,4,0.2,24.68
2017-08-22,2017-08-27,Entrega padrão,João das Neves,B2B,Uberaba,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,59.57,3,0.0,28.0
2017-08-22,2017-08-27,Entrega padrão,João das Neves,B2B,Uberaba,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,121.58,12,0.0,34.04
2018-04-08,2018-04-12,Entrega padrão,Ana Clara Nogueira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,12.38,2,0.0,3.34
2019-12-05,2019-12-11,Entrega padrão,Larissa Nascimento,B2C,Paulista,Pernambuco,Nordeste,Materiais de construção,iluminação,44.17,1,0.0,5.3
2019-12-05,2019-12-11,Entrega padrão,Larissa Nascimento,B2C,Paulista,Pernambuco,Nordeste,Materiais de construção,ferramentas,619.55,3,0.0,154.89
2019-12-05,2019-12-11,Entrega padrão,Larissa Nascimento,B2C,Paulista,Pernambuco,Nordeste,Materiais de construção,ferramentas,1030.0,3,0.0,61.8
2018-01-12,2018-01-16,Entrega padrão,Erick Pinto,B2B,Curitiba,Paraná,Sul,Materiais de construção,iluminação,186.97,14,0.2,30.38
2018-04-02,2018-04-08,Entrega padrão,Ana Lívia Dias,B2B,Sorocaba,São Paulo,Sudeste,Automotivo,pneus,44.17,1,0.0,0.88
2019-09-22,2019-09-26,Entrega padrão,Beatriz Peixoto,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,189.92,7,0.0,94.96
2019-03-17,2019-03-17,24 horas,Cauê das Neves,B2C,Curitiba,Paraná,Sul,Automotivo,pneus,150.88,2,0.4,-25.15
2019-03-17,2019-03-17,24 horas,Cauê das Neves,B2C,Curitiba,Paraná,Sul,Materiais de construção,iluminação,174.3,6,0.2,26.14
2019-03-17,2019-03-17,24 horas,Cauê das Neves,B2C,Curitiba,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,17.66,3,0.7,-11.77
2019-03-17,2019-03-17,24 horas,Cauê das Neves,B2C,Curitiba,Paraná,Sul,Automotivo,ferramentas automotivas,543.95,2,0.2,149.59
2019-03-17,2019-03-17,24 horas,Cauê das Neves,B2C,Curitiba,Paraná,Sul,Jardinagem e paisagismo,vasos,184.36,2,0.2,11.52
2019-11-11,2019-11-18,Entrega padrão,Luiz Miguel Ferreira,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,820.84,2,0.2,-123.13
2018-12-01,2018-12-07,Entrega padrão,Ryan Duarte,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,113.42,4,0.0,56.71
2018-12-01,2018-12-07,Entrega padrão,Ryan Duarte,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,46.78,2,0.0,21.52
2018-12-01,2018-12-07,Entrega padrão,Ryan Duarte,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,1689.32,7,0.0,84.47
2018-12-01,2018-12-07,Entrega padrão,Ryan Duarte,B2C,Guarulhos,São Paulo,Sudeste,Materiais de construção,ferramentas,1325.9,3,0.0,119.33
2017-01-14,2017-01-16,Econômica,Ana Júlia Moura,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,sementes,33.39,2,0.0,16.36
2016-05-17,2016-05-21,Entrega padrão,Emanuel Cunha,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,191.76,3,0.0,11.51
2017-06-08,2017-06-12,Entrega padrão,Murilo Rodrigues,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,62.26,4,0.7,-41.51
2017-06-08,2017-06-12,Entrega padrão,Murilo Rodrigues,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,88.13,5,0.2,30.84
2017-06-08,2017-06-12,Entrega padrão,Murilo Rodrigues,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,27.25,3,0.2,3.41
2019-03-10,2019-03-14,Entrega padrão,Juan da Conceição,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,peças de reposição,1631.95,2,0.2,203.99
2019-03-10,2019-03-14,Entrega padrão,Juan da Conceição,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,104.86,5,0.2,32.77
2017-12-23,2017-12-24,Envio rápido,Maitê Peixoto,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,114.13,2,0.2,5.71
2017-12-23,2017-12-24,Envio rápido,Maitê Peixoto,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,ferramentas,1436.92,7,0.3,0.0
2016-08-07,2016-08-12,Entrega padrão,Juliana Cardoso,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,679.93,2,0.0,285.57
2018-03-28,2018-04-01,Entrega padrão,Clarice Martins,B2B,Curitiba,Paraná,Sul,Materiais de construção,iluminação,68.82,1,0.0,29.59
2018-03-28,2018-04-01,Entrega padrão,Clarice Martins,B2B,Curitiba,Paraná,Sul,Materiais de construção,iluminação,135.73,4,0.0,38.0
2018-03-28,2018-04-01,Entrega padrão,Clarice Martins,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,110.64,2,0.0,54.21
2017-12-06,2017-12-11,Entrega padrão,Carolina Teixeira,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,132.6,3,0.0,59.67
2017-12-06,2017-12-11,Entrega padrão,Carolina Teixeira,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,sementes,42.84,4,0.0,20.56
2017-09-12,2017-09-13,Envio rápido,Carolina Teixeira,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,83.78,4,0.2,13.61
2017-07-18,2017-07-25,Entrega padrão,Vinicius da Rosa,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,sementes,21.3,3,0.2,6.92
2017-07-18,2017-07-25,Entrega padrão,Vinicius da Rosa,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,49.07,4,0.2,11.65
2016-05-31,2016-06-04,Entrega padrão,Marcelo Silveira,B2B,Manaus,Amazonas,Norte,Automotivo,peças de reposição,2447.92,3,0.2,458.98
2019-11-14,2019-11-21,Entrega padrão,Renan Souza,B2C,Florianópolis,Santa Catarina,Sul,Automotivo,ferramentas automotivas,815.73,8,0.0,81.57
2018-12-10,2018-12-12,Envio rápido,Melissa Martins,B2C,Goiânia,Goiás,Centro-Oeste,Materiais de construção,materiais de revestimento,3593.32,7,0.0,539.0
2017-03-23,2017-03-23,24 horas,Lucas Gabriel Melo,B2C,Angra dos Reis,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,1523.01,7,0.2,304.6
2017-03-23,2017-03-23,24 horas,Lucas Gabriel Melo,B2C,Angra dos Reis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,511.39,9,0.2,-115.06
2018-12-24,2018-12-27,Econômica,Gabrielly Campos,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,pneus,1542.16,3,0.2,134.94
2018-12-24,2018-12-27,Econômica,Gabrielly Campos,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,sementes,154.22,9,0.2,50.12
2018-12-24,2018-12-27,Econômica,Gabrielly Campos,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,pneus,978.79,3,0.2,122.35
2018-12-24,2018-12-27,Econômica,Gabrielly Campos,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,pneus,448.39,3,0.2,50.44
2018-12-24,2018-12-27,Econômica,Gabrielly Campos,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,iluminação,7.92,2,0.6,-2.57
2018-04-03,2018-04-07,Econômica,Marcos Vinicius Moreira,B2B,Sorocaba,São Paulo,Sudeste,Materiais de construção,ferramentas,4946.66,5,0.0,1286.13
2018-11-11,2018-11-13,Envio rápido,Giovanna Pereira,B2C,Maringá,Paraná,Sul,Jardinagem e paisagismo,pesticidas,105.75,6,0.2,37.01
2018-12-07,2018-12-13,Entrega padrão,Gustavo da Cruz,B2B,Cabo de Santo Agostinho,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,3293.73,7,0.2,1070.46
2018-12-07,2018-12-13,Entrega padrão,Gustavo da Cruz,B2B,Cabo de Santo Agostinho,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,756.0,13,0.2,264.6
2018-12-07,2018-12-13,Entrega padrão,Gustavo da Cruz,B2B,Cabo de Santo Agostinho,Pernambuco,Nordeste,Automotivo,peças de reposição,1631.95,2,0.2,305.99
2018-04-04,2018-04-04,24 horas,Benício da Cunha,B2B,Belém,Pará,Norte,Jardinagem e paisagismo,pesticidas,34.92,3,0.2,10.91
2016-11-29,2016-12-03,Entrega padrão,Isaac da Conceição,B2C,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,equipamentos de limpeza,3396.09,5,0.4,-679.22
2017-10-21,2017-10-23,Envio rápido,Ana Lívia da Luz,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,83.5,2,0.0,39.25
2016-09-20,2016-09-20,24 horas,Stephany Fogaça,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,mudas,19.28,3,0.0,0.39
2019-07-04,2019-07-05,Envio rápido,Cauê Teixeira,B2C,São João de Meriti,Rio de Janeiro,Sudeste,Materiais de construção,iluminação,347.82,1,0.0,90.43
2019-12-23,2019-12-27,Entrega padrão,Juan Caldeira,B2C,São José dos Campos,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,2065.57,2,0.0,330.49
